reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,matched_aspects,Aplikasi,Pengiriman,Produk,Harga,Pembayaran,Layanan Pelanggan (CS),Penjual
4e3d0a38-c0ec-44b2-951a-9fa42c536de2,Uzi Rosa Ritonga,https://play-lh.googleusercontent.com/a-/ALV-UjX6Ypfgay92vvNP_zJbEDDj9WiPbx7iTaCWCsgCducBJGdCmuN82A,selalu nge hang belakangan ini. buka aplikasi langsung muncul shopee video. ketika dikeluarkan shopee video nya ttap berjalan dan ganggu banget. mohon di perbaiki,1,0,3.59.43,2025-10-21 06:49:19,"Haii kak Uzi Rosa Ritonga, maaf ya udh bikin km kecewa terkait kendalamu . Biar Aku bisa bantu cek kendalanya infoin ke aku  detail kendala kakak boleh colek Aku di DM @ShopeeID / @Shopeecare_id ya kak. Dtunggu ^LI",2025-10-21 07:19:12,Aplikasi,1,0,0,0,0,0,0
aa555932-4569-4774-8841-4251b49db9a2,Abizar Buncis,https://play-lh.googleusercontent.com/a/ACg8ocIE8NNJ9OVbQYsSmLJaMwOk_q_5YJS_vxejiApMFef1PytIfQ=mo,tapi tempat saya GK bisa cod,5,0,3.59.43,2025-10-21 06:49:12,"Hai kak Abizar Buncis, maaf ya uda buat ga nyaman trkait kendala tidak dapat COD yg kamu alami, terkait hal tersebut, agar bisa aku bantu pengecekan lebih lanjut. Mohon hubungi kami dengan memberikan screenshot kendala melalui DM ke social media resmi kami ya, aku tunggu, terima kasih ^KH",2025-10-21 07:26:16,"Pengiriman,Pembayaran",0,1,0,0,1,0,0
6fb9c754-af5f-48b8-8cf0-a349b1510871,Yosep Maulanayusuf,https://play-lh.googleusercontent.com/a/ACg8ocJkjgqOZ0dZiWdUv2taNxlcSK4nrfLG2mFFJWl3w8Z-G7VGMA=mo,"gila sih baru kali ini sih belanja di shopee ga datang mana di tipu lagi oleh jasa pengiriman nya,katanya harus ngubah metode bayar,eh udah di transfer malah di blokir wasap saya🤣,pokonya gabakal lagi belanja di shopee,kecewa jirr",1,0,3.59.43,2025-10-21 06:48:46,"Hai kak Yosep, aku mohon untuk lebih berhati-hati pd pihak yang mengaku sbg Shopee ya, Pastiin tidak klik link apapun yang diinfokan kecuali dari website resmi shopee.co.id atau apk Shopee. Jgn khawatir, biar aku bisa bantu boleh infoin username dan detail kendala km ke aku melalui DM @shopee_id / @shopeecare_id. Have a nice day ^AF",2025-10-21 07:10:16,"Aplikasi,Pengiriman,Pembayaran",1,1,0,0,1,0,0
2b5815a7-61b0-4964-a5a1-471e2521e217,Vita Sari,https://play-lh.googleusercontent.com/a-/ALV-UjXXZiBWd4M6jF48pdbCzlQ6W6sL0MK0JCk63Zxf6MAIjZOIpd0,"saya suka belanja shopee mudah ga ribet,barang sesuai dengan pesanan,tp akhir akhir ini saya agak kecewa kenapa setiap orderan saya sudah ga BS cod lagi ya...",5,0,3.50.24,2025-10-21 06:46:43,"Hi kak Vita Sari, aku ikut seneng kalau kamu puas dan terbantu belanja dengan Shopee, makasih ya bintang 5 nyaa. Semoga Shopee bisa selalu jadi aplikasi yg terpercaya. Terkait kendala kakak tidak bisa COD mohon infokan screenshot dan detail kendalanya ke DM IG @shopeecare_id ya, sehat selalu^WM",2025-10-21 07:15:15,"Aplikasi,Pengiriman,Pembayaran",1,1,0,0,1,0,0
fe6cd69d-2236-4318-b127-df687566d4b0,Febri Saputra,https://play-lh.googleusercontent.com/a/ACg8ocK0WgIsCzujGRgisgvSBOxm44JB04uQtHVRqj-b21PBMY07Qg=mo,"tingkatkan lagi pelayannya,terutama toko yg menipu",4,0,3.59.43,2025-10-21 06:45:48,"Haii kak Febri Saputra, maaf ya udh bikin km kecewa terkait kendalamu . Biar Aku bisa bantu cek kendalanya infoin ke aku  detail kendala kakak boleh colek Aku di DM @ShopeeID / @Shopeecare_id ya kak. Dtunggu ^LI",2025-10-21 07:17:35,Aplikasi,1,0,0,0,0,0,0
1c81b598-6d58-48e7-9965-3aa615f4f9ef,N Chanel,https://play-lh.googleusercontent.com/a-/ALV-UjUsXqqWx9noM3W0u7xVHePx8bMZqWiVJEJwtOIttaFK_QmJ7p7_,nakal ya aplikasi nya tadi nya harga makanan cuma 15 RB lengah dikit top up sea bank jadi 18 RB di ganti ke CashOrDuel jadi 14.9 RB ganti lagi ke sea bank ttp sama dasar bejat,1,0,3.59.43,2025-10-21 06:44:57,"Hai kak N Chanel, maaf ya terkait dengan kendala yang Kakak alami, kami akan jadikan sebagai masukan utk mnjadikan Shopee lebih baik lagi. Kami selalu mencoba memberikan yang terbaik untuk para pengguna Shopee, jika km ada kndala/prtanyaan trkait shopee bisa hubungi aku melalui DM ke Social Media resmi kami ya kak, ditunggu ^KH",2025-10-21 07:28:08,"Aplikasi,Harga,Pembayaran",1,0,0,1,1,0,0
93d008a1-bbc1-4450-bc92-a441d394ef2b,widodo ap,https://play-lh.googleusercontent.com/a-/ALV-UjW6lk4YZZIymZbP2_3ulezPbNTBlxj2D8cbVZD1TZGa7E8rZNNy,bintangnya aku turunin dulu... pelanggan setia platinum yang tidak diberi kesempatan mendapat pembayaran shopee paylater 😁,3,0,3.59.43,2025-10-21 06:41:55,"Hi kak, terima kasih nih kak untuk feedbacknya. mimin bantu infoin ya, terkait Shopeepay Later untuk sekarang hanya untuk pengguna terpilih yang bisa menikmati ShopeePay Later. Mimin saranin kamu untuk tingkatin transaksi kamu di Shopee ya, siapa tau kamu bisa menikmati Shopee pay Later. Selamat malam :D ^RE
",2023-02-09 11:04:40,Pembayaran,0,0,0,0,1,0,0
1f7e793b-8a8a-4ebc-9cae-453a9fe85cf2,Ary Ajah,https://play-lh.googleusercontent.com/a-/ALV-UjWByY1aIzhPAn2OMxdBD7z8ZYrXuwpfaLyxBFkXad-Wuf58JdE,Harga Bayer guysss,5,0,3.60.25,2025-10-21 06:41:14,"Hai Kak Ary Ajah, makasih ya buat review dan bintangnya. Semoga Shopee bisa selalu memberikan pengalaman yg terbaik untuk semua pengguna. Biar ngga ketinggalan promo menarik lainnya yuk pantau terus aplikasi Shopee. Kalau ada pertanyaan terkait Shopee boleh bgt DM Aku di @shopee_id / @shopeecare_id ya. Have a nice day ^AF",2025-10-21 07:08:30,Harga,0,0,0,1,0,0,0
77b879e6-87ea-4ea0-aea0-2acef0410b51,musthofa kamal,https://play-lh.googleusercontent.com/a/ACg8ocKzw8c7maCajNJ6oSnd-23ZFfGqlTGHZgTOE9WMv-xkLxbQfQ=mo,mudah harga murah sampai rumah,5,0,3.59.43,2025-10-21 06:31:18,"Hi Kak musthofa kamal, makasih ya buat review bintang 5 nya dan aku ikut senang jika Kakak puas dengan Shopee, yuk cek aplikasi Shopee biar gak ketinggalan promo-promo menarik lainnya. Kalo ada kendala / pertanyaan lain bisa DM IG shopee_id ya. Terima Kasih, sehat selalu^JK",2025-10-21 07:10:30,Harga,0,0,0,1,0,0,0
8031f12d-f52c-4f5e-8d41-450986a91120,Chacha 93,https://play-lh.googleusercontent.com/a/ACg8ocI12o79NN5SYsUlvZFA6gEDoi6iH0RxooHJ3LJ-2Jgyn7PERg=mo,"sesuai harga sama barang... ada hrga ada kualitas,,, tinggal kita nya aja yg bersikap",5,0,,2025-10-21 06:28:30,"Hi kak Chacha 93, aku ikut seneng kalau kamu puas dan terbantu belanja dengan Shopee, makasih ya bintang 5 nyaa. Semoga Shopee bisa selalu jadi aplikasi yg terpercaya. Yuk pantau terus aplikasi Shopee biar nggak ketinggalan berbagai promo dan event menarik. Jika ada pertnyaan yuk DM aku di IG @shopeecare_id ya, have a nice day^WM",2025-10-21 07:07:22,"Produk,Harga",0,0,1,1,0,0,0
48bac0ff-b4d4-4ded-b9aa-530880786609,Rahmad Maulana,https://play-lh.googleusercontent.com/a/ACg8ocLnQvDqovLYiGAmfYHg_NbmACHoAyi3uyT-QqE6nXCocmAb8g=mo,kenapa barang sya jual stiap mau di checkout kluar notif server error?,5,0,3.60.25,2025-10-21 06:21:28,"Hai kak Rahmad Maulana, maaf banget buat kamu nggak nyaman terkait kendala yang kamu alami,

Agar aku bisa bantu pengecekan lebih lanjut, bisa infoin detail kendala kamu ke via DM IG @shopee_id ya kak. Aku tunggu datanya ya kak, Terima kasih telah menghubungi Shopee^SY",2025-10-21 07:08:46,Aplikasi,1,0,0,0,0,0,0
55281aed-17e0-46cb-9dc7-2780373233c7,ria ntie,https://play-lh.googleusercontent.com/a-/ALV-UjUyhavw7yEnRmUAu02wQIkErznpBx_3oGfsHJIEU11diCW8k9Tm,shophee skrg ribet mw blnja aja susah ga bs COD kudu BYR dl....,1,0,3.58.33,2025-10-21 06:19:34,"Hi kak ria ntie, mohon maaf atas kendala kakak tidak bisa menggunakan fitur COD. Untuk dapat aku bantu cek lebih lanjut, mohon infokan username, screenshot dan detail kendalanya ke DM IG @Shopee_id / @shopeecare_id ya. Sehat selalu^WM",2025-10-21 07:16:53,"Pengiriman,Pembayaran",0,1,0,0,1,0,0
84faaf62-bb71-40e2-b26b-69b7699a46b7,ikbal bali,https://play-lh.googleusercontent.com/a/ACg8ocI4vXN-LkkTwx1qDU31iftOQwOjXCkno-x4TKn-58720jYrfA=mo,puas dengan harga dan free ongkirnya,5,0,,2025-10-21 06:19:32,"Hai kak ikbal bali, terimakasih ya 5 bintangnya. semoga kakak suka dan nyaman terus belanja di shopee. jangan lupa juga ceki-ceki promo belanja sebelum checkout di shopee ya kak. kalau ada kendala, kakak bisa chat aku di DM IG @shopee_id aja. Be happy ^NO",2025-06-29 09:11:26,"Pengiriman,Harga",0,1,0,1,0,0,0
846b97bd-f9cc-4a0f-9052-736ff2ae82c4,Ricky Sulistiawan,https://play-lh.googleusercontent.com/a/ACg8ocI_nZjnFO1-lSbdYxxHSCeVw7XGSY8wjxXQp-osQBvPXOfO5Q=mo,"saran untuk pihak shopee, untuk lebih teliti mencari rekanan, sekarang banyak seller² tidak jujur. banyak seller yg menjual barang tidak sesuai sama yg di gambar&deskripsi. jangan sampai gara² hal ini membuat banyak pelanggan setia shopee yg di kecewakan & bisa jadi trauma untuk belanja lagi ke shopee. sekarang banyak aplikasi² yang menawarkan jasa seperti shopee.",3,0,3.59.41,2025-10-21 06:18:19,"Hai kak Ricky Sulistiawan, maaf ya terkait dengan kendala yang Kakak alami, kami akan jadikan sebagai masukan utk mnjadikan Shopee lebih baik lagi. Kami selalu mencoba memberikan yang terbaik untuk para pengguna Shopee, jika km ada kndala/prtanyaan trkait shopee bisa hubungi aku melalui DM ke Social Media resmi kami ya kak, ditunggu ^KH",2025-10-21 07:19:17,"Aplikasi,Penjual",1,0,0,0,0,0,1
ad56505e-3f35-4d7f-8db3-8b9ea4715e9f,Muhammad Mujaddid,https://play-lh.googleusercontent.com/a-/ALV-UjWogLhKpMSBeavEed52g77-qUzxE1K8eifBQ-dPDNgRpSRd4aU,"aplikasi olshop terbaik, saran verifikasi wajah bisa bermasalah karena wajah seseorang bisa berubah seiring bertambah usia setakan verivikasi akun untuk opsi, dan juga tambahkan opsi poto untuk alamat pengantaran paket untuk meminimalisir kurir tersesat",5,0,,2025-10-21 06:17:39,"Hai Kak Muhammad Mujaddid, makasih ya buat penilaiannya, semoga Shopee terus bisa kasih pelayanan yg terbaik buat kakak. Shopee juga akan terus tingkatkan pelayanan yg terbaik biar kakak makin nyaman, aman dan asik belanja/bertransaksi di Shopee. yuk pantengin terus sosmed shopee biar kakak tahu update info promo menariknya. Have a Nice day ka^DT",2025-10-21 07:07:00,"Aplikasi,Pengiriman",1,1,0,0,0,0,0
afa60122-796d-4bc1-a9df-3d0d00b1e254,King Dawet,https://play-lh.googleusercontent.com/a/ACg8ocJM5aAQtRPrci1wRNlvudi0t5VoWdJHm9VnbcTBYTkgXXiGCw=mo,"murah,gratis ongkir,dapet diskon melimpah, pelayanan bagus,pengantaran cepat,dll",5,0,3.59.43,2025-10-21 06:15:34,"Hi Kak King Dawet,  makasih ya untuk reviewnya. Kuy kepoin sosial media resmi shopee biar Kakak tau update promo yang saat ini tersedia hehe. Jangan sungkan chat aku di dm IG @shopee_id dan @shopeecare_id, ya kalo kamu ada pertanyaan atau kendala seputar shopee. Happy Shopping ^WB",2025-10-21 07:17:53,"Pengiriman,Harga,Layanan Pelanggan (CS)",0,1,0,1,0,1,0
5f50652a-04b2-466d-b74b-b9c136bcc88a,Antonius Ardi,https://play-lh.googleusercontent.com/a/ACg8ocIls5HmlOz3oVeo-nD78fQH7I0zX5pwmZAtnMReYHEK5BRugA=mo,tolong kalo paket NS itu di cek dulu saya beberapa kali kena tipu,5,0,,2025-10-21 06:13:57,"Hai kak Antonius Ardi, maaf banget buat kamu nggak nyaman terkait kendala yang kamu alami,

Agar aku bisa bantu pengecekan lebih lanjut, bisa infoin detail kendala kamu ke via DM IG @shopee_id ya kak. Aku tunggu datanya ya kak, Terima kasih telah menghubungi Shopee^SY",2025-10-21 07:07:18,Pengiriman,0,1,0,0,0,0,0
d06ce560-518b-47fc-8f32-1bf6281bc248,Jhon Marelonga,https://play-lh.googleusercontent.com/a-/ALV-UjUIF7QuunDyOM-4bKRQGj0HeDWppnhh5yNPAJl_GtiOX_WRTEqW,"saya sudah sering memesan barang cod , tapi kenapa terus menerus di batalkan oleh shopee? ,saya sudah menunggu tapi kurir tidak mengantar sama sekali , tolong pihak shopee lihat ini",2,0,3.59.43,2025-10-21 06:06:44,"Hai kak Jhon Marelonga, maaf ya uda buat ga nyaman trkait kendala pesanan yg kamu alami, terkait hal tersebut, agar bisa aku bantu pengecekan lebih lanjut. Mohon hubungi kami dengan memberikan username Shopee dan nomor pesanan berkendala melalui DM ke Social Media @shopee_id dan @shopeecare_id ya, aku tunggu, terima kasih ^KH",2025-10-21 07:13:57,"Aplikasi,Pengiriman,Pembayaran,Penjual",1,1,0,0,1,0,1
f03df2cc-e7c5-4b80-82b6-f22a29c519b7,Siti Ropiah,https://play-lh.googleusercontent.com/a/ACg8ocKdzDcw_bFUJMEjWAd6_N1cECTapTx0gTIcDGVjMZ-TsIlMEA=mo,aplikasi bangke kaga guna najis pake aplikasi ini bangke,1,0,,2025-10-21 06:06:18,"Hi kak Siti Ropiah , maaf ya atas kendala km terkait Shopee .  Agar aku bisa bantu lebih lanjut terkait kndala km, boleh infoinn username dan detail kndala km via DM Social Media @shopee_id / @shopeecare_id. Sehat selalu kak ^YN",2025-10-21 07:16:19,Aplikasi,1,0,0,0,0,0,0
2065ee31-2a1d-453d-bca2-d516d7b86e67,Awaa Awaa,https://play-lh.googleusercontent.com/a-/ALV-UjX6xKxxd-oHQXHqQWuZcXxNYDR20-ALavt44ziqL3TUeB0wJcfS,"ngirim kode otp doang lama bngt jelek bet ni apk uang saya ga bisa kembali 40 rb ga ada tanggung jawab nya bngt sialan, udah brapa kli nyoba karena lupa pin doang amit2",1,0,,2025-10-21 06:01:35,Hi Kak Awaa Awaa mohon maaf terkait dengan kendal pengembalian dana yang belum diterima namun untuk bisa aku bantu pengecekan boleh hubungi aku di DM IG shopee_id ya Kak. Terima kasih^JK,2025-10-21 07:19:53,Layanan Pelanggan (CS),0,0,0,0,0,1,0
df29cffd-43be-4b81-ae32-dd0dfe99732d,Chay dir,https://play-lh.googleusercontent.com/a-/ALV-UjUPtIyBOfaL2v36ZnjaJqW_1mTkSNTF5uxCgmq7bWLV8G51DBc,minim penjual nakal.,5,0,3.59.43,2025-10-21 06:00:50,"Hallo kak Chay dir. Makasih yaa buat review bintang 5 nya, yuk pantengin terus updatean dari sosmed resminya shopee dan aplikasi shopee yaa. Kalo ada kendala/pertanyaan lainnya bisa DM ke Social Media kita @Shopee_id . Stay safe ^JP",2025-10-21 07:15:32,Penjual,0,0,0,0,0,0,1
790df072-3b64-4ded-85c9-d0b3d736b424,ahmad irfan,https://play-lh.googleusercontent.com/a-/ALV-UjXHV6YlhaF7qE540OyzqG6FfmfmDVzYw7P6DSFCIXiPUcWb7o8p,banyak produk yang dijual proses dan pelayanan cepat. transaksi aman.,5,0,3.60.25,2025-10-21 05:58:17,"Hi kak ahmad irfan, makasih banget ya untuk bintang dan feedbacknya. Aplikasi Shopee emang bagus pake banget ya kak. Udah lengkap, aman, cepat, terpercaya banget juga hihi. Moga kamu selalu setia sama Shopee ya kak. Ohiya, kalau kamu ada pertanyaan atau kendala seputar Shopee bisa chat aku ke DM sosmed resminya Shopee ya. Sehat selalu^UI",2025-10-21 06:13:57,"Produk,Layanan Pelanggan (CS)",0,0,1,0,0,1,0
66e2475f-a507-4c94-bffd-540094f1ee53,Syarifah Zilvirah Alini Alaydrus,https://play-lh.googleusercontent.com/a-/ALV-UjUrum4xW9YKY5R0QVnT4I5_uwizIY0u4kG-TxcwT1SN-6cDNqrN,JELEK PENANGANAN MASALAHNYA. MASA PAKETKU UDH HAMPIR SEMINGGU DARI TGL ESTIMASI (17/10/2025) DAN BELUM TIBA BARANGNYA SAMPAI SEKARANG!!!,1,0,3.59.43,2025-10-21 05:48:08,"Hai kak Syarifah Zilvirah Alini Alaydrus, mohon maaf atas ketidaknyamanannya. Terkait kendala yg kaka alami mengenai pesanan belum sampai tersebut, agar bisa di cek lebih lanjut, mohon infokan detail kendalanya melalui DM ke Media Sosial @Shopee_id ya. Di tunggu ^LG",2025-10-21 06:07:56,Pengiriman,0,1,0,0,0,0,0
574b215e-28a6-440e-8fbd-19afde1ecbc0,Yulius Roma Patandean,https://play-lh.googleusercontent.com/a-/ALV-UjVEjns1S9PR2ZL4akGnQn0Sh65Ycz4JV9T1KWEVEFugHVTHHQTvWQ,pengiriman paket on time.,5,0,3.60.25,2025-10-21 05:47:04,"Hai kak Yulius Roma Patandean, Makasih ya buat review dan bintangnya. Semoga Shopee semakin sukses dan selalu bisa memberikan kepuasan untuk semua pelanggan dengan penawaran terbaik dan promo menarik ya kak. Biar kamu ga ketinggalan info terupdate pantau terus aplikasi Shopee dan sosmed resmi Shopee @Shopee_ID/@ShopeeCare. Sehat selalu. ^BE",2025-10-21 06:07:26,Pengiriman,0,1,0,0,0,0,0
689c1006-35a7-48bb-986f-01b003be2036,Riza choirul riza,https://play-lh.googleusercontent.com/a/ACg8ocJ9jgGcFLWHhsBfwfTG81E7r7g4kTQ9BVyHunXxZmcXIWcq=mo,"Aplikasi shopee tidak aksesibel bagi pengguna tunanetra , UI-nya gak kesentuh talkback jadi banyak tombol yang gak kebaca. Mohon diperbaiki lagi agar kami para tunanetra dapat menggunakan aplikasi ini dengan mudah",2,0,,2025-10-21 05:43:33,"Hi kak Riza choirul riza, mohon maaf atas ketidaknyamanan nya . terkait feedback dri kakak akan dijadikan evaluasi agar pelayanan dan juga performa aplikasi Shopee semakin lebih baik lagi ke depan nya. Kalau ada kendala terkait Shopee kakak bisa DM IG aku di @Shopee_id ya kak . Stay Safe ^YT",2025-10-21 06:07:54,Aplikasi,1,0,0,0,0,0,0
085bf280-913c-439b-a761-6d9ac03503e3,Cyberfight7,https://play-lh.googleusercontent.com/a-/ALV-UjUN43jHc3Sn7ON5mGZH1nN7WZ3iDzvDIe9c2iLhEvlyBunmJvDS,"👍🏻🫡 mudah²an semakin banyak product gratis ongkir, bukan cuma di kota, tapi sampai ke pelosok dan pedalaman",5,0,3.60.25,2025-10-21 05:43:17,"Hi Kak Cyberfight7 makasih bgt ya review dan bintangnya. Mimin suka bgt klo Kakak senang belanja di Shopee dan jadi semangat mimin buat kasih pelayanan yg terbaik. Klo ada pertanyaan terkait Shopee jangan sungkan DM IG mimin di @Shopee_id / @Shopeecare ya, sehat selalu ^AP",2025-10-21 06:09:54,Pengiriman,0,1,0,0,0,0,0
f84bd045-39df-4309-abdf-f5dc76f5a931,Nur Cholis,https://play-lh.googleusercontent.com/a-/ALV-UjW_TZ693US92PDEvA-Ol6Rdmxk2izdVbcDL-iwKlKs3zRrOBBY,saya harapkan tuk shopee jangan sampai kurir Anggi dikeluarkan karena dia berperilaku baik selain kurir Anggi saat saya tanya jawabnya gak tau begitu saya tanya ke ke kurir Anggi bentar ya pak saya tanyakan ke kantor gudang tu yg bikin saya suka dengan kurir anggi,5,0,3.59.43,2025-10-21 05:30:19,,,"Aplikasi,Pengiriman,Layanan Pelanggan (CS)",1,1,0,0,0,1,0
3afcd500-aa79-4266-b695-ea400aa2bab5,Dzakira,https://play-lh.googleusercontent.com/a-/ALV-UjUZSn4TrpXtWMYCpLzRNHUBx6rYgNEC6WCxkcPK8ipBXzdp1ko,"baguss bgt,barangg murahh",5,0,3.59.39,2025-10-21 05:24:31,"Hai kak Dzakira, Makasih ya buat review dan bintangnya. Semoga Shopee semakin sukses dan selalu bisa memberikan kepuasan untuk semua pelanggan dengan penawaran terbaik dan promo menarik ya kak. Biar kamu ga ketinggalan info terupdate pantau terus aplikasi Shopee dan sosmed resmi Shopee @Shopee_ID/@ShopeeCare. Sehat selalu. ^BE",2025-10-21 06:08:12,Harga,0,0,0,1,0,0,0
9c01698a-1b7c-4480-8aa3-197e89291ed3,Arifin Syahid,https://play-lh.googleusercontent.com/a-/ALV-UjW6vK8Yc6uOJuV4F13sMaQ9Rp_xog5WDkr6Dvvc60HjhZRrfSOV,Belanja d Shopee 👍👍👍 Produk yg d jual sesuai kebutuhan dan murah,5,0,,2025-10-21 05:21:44,,,"Produk,Harga",0,0,1,1,0,0,0
bd174e51-bd9e-401b-9b23-9e55e1825928,Eko Wiyanto,https://play-lh.googleusercontent.com/a/ACg8ocKFqFrxJOmD7pcPryim9XmET5mNIEJ0-Cg8ypSx45mugRbkIQ=mo,aplikasi belanja yg recomended,5,0,3.24.17,2025-10-21 05:21:09,"Hi kak Eko Wiyanto, makasih banget yaa buat review dan bintang 5 nya. Semoga makin betah dan nyaman belanja lewat aplikasi Shopee yaa. Jangan lupa selalu pantengin promo menariknya di sosmed resmi dan aplikasi Shopee. Kalo ada pertanyaan, langsung hubungi aku via DM Instagram @shopee_id/@shopeecare_id ya. Have a nice day ^NV",2025-10-21 06:08:01,Aplikasi,1,0,0,0,0,0,0
d0624030-a4d5-4dd3-9416-1d279995d581,Awal Konservasi,https://play-lh.googleusercontent.com/a-/ALV-UjW6OjXlZATf6KL1cX2x4Jf6L4YYusfff-ichzyxPnwQDbhG7YoD,pelayanan Sangat Bagus,5,0,,2025-10-21 05:20:20,"Hi Kak Awal Konservasi , makasih ya buat bintang nya. aku happy banget nih dapet bintang 5 dari kakak. o iya, jangan lupa buat pantengin terus sosmed resmi shopee biar dapetin info terupdate nya ya kak. kalo ada kendala terkait shopee bisa chat aku di DM IG @shopee_id. bahagia selalu ^YT",2025-10-21 06:09:12,Layanan Pelanggan (CS),0,0,0,0,0,1,0
b203f2da-cb75-48a2-8101-e4db12b70670,Sunario Arifin,https://play-lh.googleusercontent.com/a-/ALV-UjX0X-3P_lqv8JSSs8LTuQ_InN1boE9YSh1uvSd8QNRtp5NQEvpu,mantap aplikasinya,5,0,3.59.43,2025-10-21 05:17:30,"Hi Kak Sunario Arifin makasih bgt ya review dan bintangnya. Semoga Shopee bisa selalu memberikan pengalaman yg terbaik untuk semua pengguna. Kalau ada pertanyaan terkait Shopee jangan sungkan DM aku di @Shopee_id/@Shopeecare_id ya, Terimakasih ^JZ",2025-10-21 06:08:59,Aplikasi,1,0,0,0,0,0,0
98c5747d-6336-4650-a5b5-d440c0998ac3,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Lebih dipertahankan mutunya spy lebih banyak yang suka👍🏼👍🏼👍🏼👍🏼👍🏼😍 shopee keren 👌🏽 tambah keren seandainya sering ada gratis ONGKIR😊 dan sering dapat hadiah koin shopee lumayan kan, oh ya sudah kasih nilai gk usa suruh ngulangi lagi dong jd koin gk dapat, selama ini sering seperti ini, kuciwa😍😍👍",5,0,3.57.31,2025-10-21 05:16:56,"Hi Kak,  makasih ya untuk reviewnya. Kuy kepoin sosial media resmi shopee biar Kakak tau update promo yang saat ini tersedia hehe. Jangan sungkan chat aku di dm IG @shopee_id dan @shopeecare_id, ya kalo kamu ada pertanyaan atau kendala seputar shopee. Happy Shopping ^WB",2025-10-21 06:16:52,"Aplikasi,Pengiriman,Produk",1,1,1,0,0,0,0
1b492239-99c7-450d-a514-9830b3d20f93,Novi Yanti,https://play-lh.googleusercontent.com/a/ACg8ocJcXGA4bLFWWERuDQz_qvyY4cXR49bwm0Dm8j7YwnjpSD-F=mo,saya tidak suka sama kurirnya antaraja,5,0,,2025-10-21 05:14:43,"Hallo kak Novi Yanti, maaf ya kak udah bikin ga nyaman. Shopee selalu berupaya untuk meningkatkan pelayanan kepada pengguna maupun ke penjual yah kak dan akan selalu berusaha memberikan yang terbaik. Agar aku bisa bantu lebih lanjut terkait kendala kakak bisa hubungi aku ke IG DM @shopee_id yah kak. ^AP",2025-10-21 06:11:31,Pengiriman,0,1,0,0,0,0,0
1a9172dc-3165-44d4-96d4-927b92c99e00,Tya Afriani,https://play-lh.googleusercontent.com/a-/ALV-UjXW_OBnEUiSie5elsphYyNFwDIBEkaMUC99YlPQvRvV4YMJU9Bp,Paket sudah 11 hari berada di Cakung Jakarta timur hingga hari ini tgl.21 oktober 2025 tidak ada kejelasan dan dari pihak shopeepun tidak ada konfirmasi.,1,0,3.59.43,2025-10-21 05:14:32,"Hai kak Tya Afriani, maaf ya uda buat ga nyaman trkait kendala pesanan yg kamu alami, terkait hal tersebut, agar bisa aku bantu pengecekan lebih lanjut. Mohon hubungi kami dengan memberikan username Shopee dan nomor pesanan berkendala melalui DM ke Social Media @shopee_id dan @shopeecare_id ya, aku tunggu, terima kasih ^KH",2025-10-21 06:14:34,"Aplikasi,Pengiriman",1,1,0,0,0,0,0
ab73b58f-7449-41d4-b3a3-227481357f73,Riko Aditiya,https://play-lh.googleusercontent.com/a/ACg8ocJ1Cm8WuvbcyE0VfZotRR9ysxNkDHIJ9THYv9RhXErDF88s_A=mo,mempermudah saat butuh produk cepat dengan layanan instant.,5,0,3.56.29,2025-10-21 05:12:00,"Hi kak Riko Aditiya makasih banget yaa buat review dan bintang 5 nya. Semoga makin betah dan nyaman belanja lewat aplikasi Shopee yaa. Jangan lupa selalu pantengin promo menariknya di sosmed resmi dan aplikasi Shopee. Kalo ada pertanyaan, langsung hubungi aku via DM Instagram @shopee_id ya. Have a nice day ^FH",2025-10-21 06:08:31,"Produk,Layanan Pelanggan (CS)",0,0,1,0,0,1,0
35eec0fb-81a3-4523-b59f-704324a47c85,jauzy pasaribu,https://play-lh.googleusercontent.com/a/ACg8ocKBBWiPApLovacVigsyJu_mPy8Ut0h1Q-eto6sP0dfZ8Ynv4w=mo,"kalau bisa harga nya digenapkan aja , jgan ada yg ganjil , susah dikembalikan uang cod nya",5,0,,2025-10-21 05:11:10,"Hi kak jauzy pasaribu, makasih ya buat bintang 5 dan feedbacknya. Semoga kakak nyaman dan puas belanja di Shopee. Kalo ada kendala/pertanyaan terkait Shopee, jangan ragu buat hubungi DM IG di @shopee_id / @shopeecare_id ya. Stay safe kak ^NS",2025-10-21 06:09:21,"Pengiriman,Harga,Pembayaran",0,1,0,1,1,0,0
